"adresseid","distance_min_m","nombre_bornes_proches"
18817,"54.81384135","3"
18818,"18.60895587","2"
18819,"50.97640084","3"
18820,"38.21957086","3"
18821,"26.73959889","2"
18822,"20.00888969","3"
18823,"29.73464596","2"
18824,"17.63688704","2"
18825,"41.13830409","3"
18826,"34.4189898","2"
18827,"40.65200408","2"
18828,"69.45034017","2"
18829,"69.08801368","2"
18830,"56.57556359","2"
18831,"58.41300056","3"
18832,"74.95958152","3"
18833,"66.25789313","4"
18834,"60.57290964","3"
18835,"48.44317545","2"
18836,"34.98778836","2"
18837,"22.57640426","3"
18838,"25.23854317","2"
18839,"34.60849733","2"
18840,"39.90602256","2"
18841,"26.48538379","1"
18842,"17.5591092","1"
18843,"14.85330076","1"
18844,"27.30820938","2"
18845,"56.45085576","3"
18846,"47.59724096","3"
18847,"51.55535165","3"
18848,"53.91668967","3"
18849,"67.25710404","2"
18850,"46.06849866","2"
18851,"60.6892104","2"
18852,"65.65009906","2"
18853,"71.23522652","2"
18854,"42.484782","1"
18855,"35.47419487","1"
18856,"59.71514043","2"
18857,"47.81070394","1"
18858,"84.67181615","3"
18859,"79.47804274","3"
18860,"64.7685812","2"
18861,"59.26412152","2"
18862,"47.68627038","2"
18863,"79.43774568","3"
18864,"74.53443358","3"
18865,"57.95918011","3"
18866,"17.05367766","1"
18867,"42.57493374","3"
18868,"23.43421792","1"
18869,"27.46948501","3"
18870,"54.16180241","4"
18871,"32.62966269","2"
18872,"38.42851531","2"
18873,"37.32135904","2"
18874,"54.06421868","2"
18875,"42.62669304","2"
18876,"17.58227365","2"
18877,"53.22413486","3"
18878,"75.98276963","4"
18879,"43.78235762","2"
18880,"56.25490384","3"
18881,"68.88757229","3"
18882,"66.63267523","4"
18883,"43.09221948","2"
18884,"51.15228449","3"
18885,"39.70851993","2"
18886,"32.12760362","2"
18887,"32.77974433","2"
18888,"32.33208982","2"
18889,"22.81041895","4"
18890,"38.21439744","3"
18891,"24.71505788","3"
18892,"52.90950748","3"
18893,"28.24028181","3"
18894,"67.39713499","4"
18895,"35.48975137","3"
18896,"74.04423848","4"
18897,"47.69698869","3"
18898,"50.1065677","3"
18899,"39.75581316","3"
18900,"52.98770887","3"
18901,"26.70635376","3"
18902,"17.91781343","3"
18903,"39.91412858","3"
18904,"39.97757446","3"
18905,"53.4903458","2"
18906,"26.62901689","3"
18907,"27.22537842","2"
18908,"40.62920779","1"
18909,"15.18950301","2"
18910,"29.58618296","1"
18911,"12.70480368","3"
18912,"24.47679049","2"
18913,"29.30464415","3"
18914,"29.4122447","2"
18915,"43.64013716","3"
18916,"39.41726452","2"
18918,"29.97252419","1"
18919,"66.72972862","1"
18920,"48.9418817","1"
18921,"26.86341545","1"
18922,"61.83102675","2"
18923,"53.63366425","2"
18924,"54.08605924","2"
18925,"55.60201161","1"
18926,"40.37518255","2"
18927,"33.90079686","2"
18928,"44.51766773","2"
18929,"39.49827592","2"
18930,"28.71654239","3"
18931,"30.00435893","2"
18932,"23.31990799","3"
18933,"27.20213454","2"
18934,"16.14291424","3"
18935,"26.06614779","2"
18936,"16.72196062","3"
18937,"29.34612624","3"
18938,"24.87066079","4"
18939,"34.90427002","4"
18940,"30.88589803","3"
18941,"40.07364225","4"
18942,"72.49697671","4"
18943,"63.50043212","4"
18944,"47.52173851","2"
18945,"36.48501017","3"
18946,"43.00770454","3"
18947,"29.02156363","3"
18948,"45.72443906","3"
18949,"27.06724024","2"
18950,"31.27832179","2"
18951,"15.61756983","3"
18952,"45.76133397","3"
18953,"16.55072504","3"
18954,"28.97363","3"
18955,"59.50986224","4"
18956,"32.81226814","3"
18957,"40.57438785","3"
18958,"34.16890946","4"
18959,"28.22097261","3"
18960,"59.9405647","2"
18961,"24.36432744","2"
18962,"47.14757133","2"
18963,"51.73156465","3"
18964,"36.72208022","3"
18965,"14.9891259","3"
18966,"27.60183094","2"
18967,"28.04522475","1"
18968,"50.36381916","2"
18969,"56.75661795","2"
18970,"49.70617929","2"
18971,"42.13414852","2"
18972,"45.1200207","2"
18973,"54.85573253","2"
18974,"51.01156543","2"
18975,"38.12804477","2"
18976,"30.05212489","2"
18977,"23.45485348","1"
18978,"52.16346367","1"
18979,"80.39832718","1"
18980,"74.57695461","1"
18981,"35.04467116","2"
18982,"48.66493859","2"
18983,"63.34645644","2"
18984,"53.36527745","3"
18985,"42.68039665","4"
18986,"47.02196526","3"
18987,"33.45056244","4"
18988,"19.71275279","3"
18989,"16.46905196","4"
18990,"31.4509432","3"
18991,"45.92552519","3"
18992,"22.60642556","1"
18993,"15.19697757","1"
18994,"15.21086823","1"
18995,"25.65186919","3"
18996,"50.74218235","4"
18997,"60.90505909","3"
18998,"32.34748249","3"
18999,"60.08979692","3"
19000,"43.2582448","3"
19001,"57.26340266","3"
19002,"46.42075062","3"
19003,"33.03168666","2"
19004,"34.85363985","2"
19005,"42.34817632","2"
19006,"26.34737403","1"
19007,"24.47231196","2"
19008,"40.55360243","2"
19009,"46.21482976","3"
19010,"43.65897108","3"
19011,"51.23626805","3"
19012,"52.24542192","4"
19013,"20.84776684","2"
19014,"25.90501841","2"
19015,"57.49184638","3"
19016,"59.82620058","4"
19017,"32.20451675","2"
19018,"43.52239703","2"
19019,"50.63711401","2"
19020,"41.77718699","2"
19021,"34.86812261","2"
19022,"24.08236861","1"
19023,"38.85339497","3"
19024,"52.35522389","3"
19025,"18.54798772","3"
19026,"39.35443489","4"
19027,"47.57473892","4"
19028,"30.1731091","3"
19029,"20.97529944","3"
19030,"45.02929045","3"
19031,"25.78356589","3"
19032,"46.83901025","3"
19033,"37.83923276","3"
19034,"28.89829793","4"
19035,"56.03015727","3"
19036,"34.16155511","3"
19037,"39.17894655","4"
19038,"29.76909343","3"
19039,"51.41271175","3"
19040,"55.49940276","4"
19041,"45.394607","3"
19042,"47.57139983","4"
19043,"31.19861138","3"
19044,"16.49336747","4"
19045,"32.07633258","3"
19046,"16.00900899","3"
19047,"24.6152225","2"
19048,"26.35138891","3"
19049,"39.63083186","3"
19050,"16.0091452","1"
19051,"40.79272577","4"
19052,"39.58839981","3"
19053,"15.42749146","1"
19054,"24.10462285","2"
19055,"50.68455117","3"
19056,"61.76258064","3"
19057,"52.14375578","3"
19058,"39.21131556","2"
19059,"25.4485524","2"
19060,"28.12930192","4"
19061,"17.69457335","2"
19062,"44.92011106","2"
19063,"27.8042326","3"
19064,"41.48745524","3"
19065,"14.67530134","2"
19066,"36.01762511","3"
19067,"23.68273024","2"
19068,"47.5332279","3"
19069,"38.50921668","3"
19070,"59.58798422","3"
19071,"72.56720413","2"
19072,"59.0902077","2"
19073,"71.10180744","2"
19074,"15.03349268","2"
19075,"51.23663282","4"
19076,"54.92779802","4"
19077,"61.67035189","4"
19078,"14.81327532","2"
19079,"58.23898183","4"
19080,"44.18543565","3"
19081,"38.05496922","3"
19082,"19.61835732","2"
19083,"19.44173589","3"
19084,"33.08544803","1"
19085,"33.81403478","4"
19086,"53.17610013","2"
19087,"39.05618885","1"
19088,"53.99090344","1"
19089,"60.05138392","1"
19090,"20.36831122","3"
19091,"34.04415763","3"
19092,"19.7077362","3"
19093,"27.9443536","2"
19094,"21.59556537","3"
19095,"51.40593866","3"
19096,"70.16659371","3"
19097,"50.97389361","3"
19098,"37.19001125","2"
19099,"57.7259755","2"
19100,"47.00967009","2"
19101,"16.83414121","2"
19102,"38.18323617","1"
19103,"14.33808064","1"
19104,"29.10360352","1"
19106,"38.21367866","1"
19107,"51.00842768","1"
19108,"34.40011142","1"
19109,"157.97099376","0"
19110,"87.5600956","1"
19111,"51.04283642","2"
19112,"67.45904347","1"
19113,"60.76951465","1"
19114,"37.43639538","1"
19115,"37.46128603","1"
19116,"28.86871781","4"
19117,"38.84944769","3"
19118,"54.26024086","3"
19119,"68.04023915","3"
19120,"62.32939757","3"
19121,"44.84934489","4"
19122,"32.72952575","2"
19123,"24.36117863","2"
19124,"30.15713003","2"
19125,"15.64843595","2"
19126,"17.18682877","1"
19127,"31.89276431","2"
19128,"46.8690187","2"
19129,"61.64131141","2"
19130,"46.6741507","2"
19131,"30.0094458","2"
19132,"64.68473818","1"
19133,"47.13792091","3"
19134,"65.64804129","3"
19135,"34.28484791","2"
19136,"46.61891965","5"
19137,"41.31522281","3"
19138,"64.64934139","3"
19139,"35.80091714","2"
19140,"40.27893898","4"
19141,"30.70050046","4"
19142,"51.97866717","4"
19143,"53.56363831","5"
19144,"44.40857926","4"
19145,"15.28218305","4"
19146,"48.11199057","2"
19147,"92.73231356","1"
19148,"89.61223186","1"
19149,"96.24767394","1"
19150,"85.13304181","2"
19151,"69.77247445","1"
19152,"63.87091927","3"
19153,"90.01224361","2"
19154,"30.95904335","2"
19155,"61.86860097","2"
19156,"44.66291142","4"
19157,"62.84465555","2"
19158,"36.02855631","4"
19159,"41.57172173","4"
19160,"46.81799417","4"
19161,"51.92776997","4"
19162,"48.89228337","4"
19163,"44.29588259","4"
19164,"39.01067646","4"
19165,"33.33440356","4"
19166,"23.3764093","4"
19167,"19.00767461","3"
19168,"15.97952931","3"
19169,"41.37848323","4"
19170,"44.39498233","4"
19171,"47.21000305","4"
19172,"50.50699652","4"
19173,"56.367739","4"
19174,"54.63464168","4"
19175,"53.34921283","4"
19176,"51.10423381","4"
19177,"51.03515889","4"
19178,"51.18542823","4"
19179,"45.79364216","4"
19180,"40.35698966","4"
19181,"56.89023164","4"
19182,"52.51490614","4"
19183,"48.03023107","4"
19184,"38.78556236","3"
19185,"44.19596336","4"
19186,"48.42942112","4"
19187,"45.75493973","4"
19188,"42.06137313","4"
19189,"35.67687419","4"
19190,"41.14067689","4"
19191,"46.74498314","4"
19192,"52.01790707","3"
19193,"54.17939224","3"
19194,"55.39751128","3"
19195,"51.58864002","3"
19196,"30.46953151","4"
19197,"29.31441476","4"
19198,"58.52683109","4"
19199,"44.24691404","3"
19200,"37.78878445","3"
19201,"45.21175227","3"
19202,"20.16863547","2"
19203,"32.43855637","2"
19204,"51.06235462","3"
19205,"57.13893202","3"
19206,"67.27418655","3"
19207,"41.6875805","3"
19208,"52.39074175","3"
19209,"28.37688299","2"
19210,"30.05303359","1"
19211,"62.14339187","1"
19212,"76.64144055","2"
19213,"18.01632257","3"
19214,"26.96848987","3"
19215,"46.7734233","2"
19216,"47.01452247","2"
19217,"18.09814853","4"
19218,"56.19934575","4"
19219,"57.76641864","4"
19220,"26.1472395","3"
19221,"60.24996134","4"
19222,"63.54564261","4"
19223,"74.49304886","2"
19224,"64.41195061","2"
19225,"32.20730352","2"
19226,"18.43929733","3"
19227,"30.91143999","3"
19228,"17.98948631","3"
19229,"38.24205151","3"
19230,"42.99823052","5"
19231,"49.61521785","4"
19232,"32.93773193","3"
19233,"42.73342847","3"
19234,"24.33832859","4"
19235,"30.49534683","4"
19236,"33.477207","5"
19237,"37.69515942","5"
19238,"45.25330038","5"
19239,"45.43337156","3"
19240,"36.86577976","4"
19241,"37.21921703","3"
19242,"76.27729787","4"
19243,"67.96602836","3"
19244,"53.203775","3"
19245,"40.67918229","3"
19246,"50.05107218","3"
19247,"64.04015244","3"
19248,"66.88803545","3"
19249,"36.47745684","2"
19250,"36.60538762","3"
19251,"30.86907922","2"
19252,"52.32126914","3"
19253,"26.83586163","2"
19254,"40.16541149","3"
19255,"55.84719874","3"
19256,"37.96414283","2"
19257,"27.62747798","3"
19258,"16.25460332","2"
19259,"38.83694705","2"
19260,"46.62674717","2"
19261,"58.60529927","2"
19262,"38.81334876","3"
19263,"67.32045298","4"
19264,"48.1548938","3"
19265,"52.82578403","2"
19266,"42.44868715","1"
19267,"33.68349146","1"
19268,"72.52709046","3"
19269,"32.73949066","1"
19270,"64.37805486","3"
19271,"69.07584144","2"
19272,"63.49798959","2"
19273,"50.83103822","3"
19274,"67.48493906","3"
19275,"44.28930612","3"
19276,"69.40109234","4"
19277,"26.18469152","2"
19278,"26.39703651","2"
19279,"28.5697488","2"
19280,"58.1593743","3"
19281,"32.29498135","2"
19282,"39.55741185","3"
19283,"65.58575029","3"
19284,"46.56204089","3"
19285,"54.25699638","3"
19286,"52.56623579","4"
19287,"49.14242992","3"
19288,"51.92563712","3"
19289,"38.8138807","4"
19290,"34.18361432","4"
19291,"29.69737389","3"
19292,"34.29378241","3"
19293,"22.70752404","4"
19294,"61.60401695","3"
19295,"52.45168997","2"
19296,"21.38191007","4"
19297,"25.50033191","4"
19298,"32.94427887","4"
19299,"42.33080114","3"
19300,"48.01474077","3"
19301,"14.82260448","3"
19302,"33.79552447","4"
19303,"12.38499739","4"
19304,"28.03720446","4"
19305,"42.60565038","4"
19306,"60.92578326","4"
19307,"30.93994683","3"
19308,"33.22721464","4"
19309,"35.01523217","3"
19310,"45.54509493","3"
19311,"55.19601276","4"
19312,"55.09329432","3"
19313,"37.57386664","3"
19314,"21.49252231","2"
19315,"12.3609231","2"
19316,"62.10044279","4"
19317,"38.05469223","3"
19318,"25.85596807","2"
19319,"46.9596918","3"
19320,"41.79490121","3"
19321,"56.03126026","4"
19322,"67.98684186","4"
19323,"56.23508328","2"
19324,"25.56228079","2"
19325,"32.97068593","2"
19326,"45.21926303","3"
19327,"22.44040561","2"
19328,"16.4359941","2"
19329,"41.14245326","2"
19330,"28.65942169","2"
19331,"58.19840571","3"
19332,"48.0014943","3"
19333,"64.568358","3"
19334,"38.60153534","2"
19335,"17.24126263","2"
19336,"26.77826644","2"
19337,"30.65009662","2"
19338,"21.42174409","3"
19339,"13.80263644","4"
19340,"36.52555997","2"
19341,"46.74220728","3"
19342,"58.8581392","3"
19343,"54.39435686","4"
19344,"37.35898437","4"
19345,"26.23354643","3"
19346,"23.86440133","4"
19347,"13.07944753","4"
19348,"30.07067596","4"
19349,"20.6801854","4"
19350,"26.49775059","3"
19351,"35.26424271","3"
19352,"38.69566213","4"
19353,"46.30420975","3"
19354,"41.15553208","4"
19355,"34.28621545","3"
19356,"25.23868731","4"
19357,"39.94094028","4"
19358,"27.90906129","4"
19359,"14.33724816","4"
19360,"31.45368221","3"
19361,"52.98638568","2"
19362,"69.69306195","3"
19363,"45.93303919","4"
19364,"42.15762662","2"
19365,"58.90790414","3"
19366,"31.60689768","4"
19367,"15.00698315","3"
19368,"37.64426903","3"
19369,"26.13361709","2"
19370,"26.98762711","3"
19371,"26.34420103","3"
19372,"38.71249668","3"
19373,"40.63912592","3"
19374,"25.49262683","3"
19375,"55.26306486","3"
19376,"50.75786239","3"
19377,"30.87257722","3"
19378,"36.95650873","3"
19379,"47.17305406","3"
19380,"41.15340392","4"
19381,"34.63280166","2"
19382,"19.0655003","4"
19383,"51.70803675","3"
19384,"52.54351309","3"
19385,"34.69029575","4"
19386,"56.30341582","3"
19387,"17.84095149","4"
19388,"46.53685394","3"
19389,"13.11489639","2"
19390,"37.03103046","3"
19391,"21.78369826","3"
19392,"29.7442455","2"
19393,"35.62906762","4"
19394,"34.39312335","2"
19395,"50.76897471","4"
19396,"39.25176132","3"
19397,"58.44602877","3"
19398,"73.72267845","4"
19399,"63.63780988","3"
19400,"19.33384093","4"
19401,"54.01237872","3"
19402,"27.22843244","3"
19403,"31.56110806","3"
19404,"51.85884853","3"
19405,"16.1001431","4"
19406,"46.02161829","4"
19407,"52.95178724","3"
19408,"16.56371743","2"
19409,"52.48325222","3"
19410,"26.86168058","2"
19411,"23.65520207","2"
19412,"33.81507614","2"
19413,"47.56416743","3"
19414,"54.94615498","3"
19415,"56.01243098","4"
19416,"40.39926027","3"
19417,"27.62832837","3"
19418,"18.09507169","2"
19419,"32.82397916","4"
19420,"39.95936499","4"
19421,"33.36238983","4"
19422,"33.3494809","2"
19423,"33.26739858","2"
19424,"53.20826075","4"
19425,"58.71605407","4"
19426,"52.32366046","4"
19427,"46.10394354","4"
19428,"42.12876283","4"
19429,"59.5966106","4"
19430,"64.13546433","3"
19431,"21.25792985","3"
19432,"26.70561834","1"
19433,"11.95162626","3"
19434,"50.71511333","3"
19435,"26.92116568","2"
19436,"22.37555461","4"
19437,"36.29967095","3"
19438,"34.17685776","3"
19439,"47.10798966","3"
19440,"49.76339955","3"
19441,"55.05752095","3"
19442,"39.77089355","3"
19443,"41.80175062","3"
19444,"25.70443052","3"
19445,"67.18873746","4"
19446,"52.11073829","5"
19447,"54.35303508","4"
19448,"48.56685833","4"
19449,"65.3228341","4"
19450,"41.94882707","5"
19451,"33.8116128","4"
19452,"61.42644641","4"
19453,"31.84333894","2"
19454,"19.97816214","3"
19455,"44.40626427","4"
19456,"27.75356045","3"
19457,"10.38190309","4"
19458,"28.52366471","3"
19459,"31.00416176","3"
19460,"16.92004445","4"
19461,"16.21631768","2"
19462,"40.16740942","3"
19463,"37.04365899","4"
19464,"42.58821486","3"
19465,"23.38904713","3"
19466,"54.46805669","3"
19467,"11.56089898","4"
19468,"47.96715834","3"
19469,"16.34579115","3"
19470,"50.26755519","3"
19471,"29.37714382","3"
19472,"38.4123575","2"
19473,"43.13137489","3"
19474,"38.57008078","2"
19475,"50.38394734","2"
19476,"43.36785917","4"
19477,"25.90636822","3"
19478,"32.69395568","3"
19479,"12.06990497","2"
19480,"29.06848391","2"
19481,"13.45604622","2"
19482,"33.87390477","2"
19483,"25.48776646","2"
19484,"56.54547693","2"
19485,"68.42127177","3"
19486,"32.87852281","4"
19487,"51.39507228","3"
19488,"26.40875552","3"
19489,"40.33718208","2"
19490,"22.1876891","2"
19491,"32.18983995","3"
19492,"33.89238735","2"
19493,"52.21981876","4"
19494,"64.2600328","5"
19495,"67.02686806","4"
19496,"61.63568934","3"
19497,"47.74286268","3"
19498,"39.08918632","3"
19499,"21.37956517","2"
19500,"41.95613733","2"
19501,"58.23134993","3"
19502,"48.85608655","3"
19503,"34.08217794","1"
19504,"41.25274807","2"
19505,"75.45094647","3"
19506,"60.9420882","3"
19507,"68.55641343","3"
19508,"88.53142651","4"
19509,"65.81268637","4"
19510,"58.28826051","4"
19511,"77.85196458","3"
19512,"61.15754427","3"
19513,"39.22478986","3"
19514,"32.75334249","3"
19515,"45.1410902","3"
19516,"28.89200248","3"
19517,"20.62766242","3"
19518,"20.07948049","3"
19519,"14.19845961","3"
19520,"30.13069025","3"
19521,"37.11180928","4"
19522,"15.03873908","3"
19523,"24.74523434","3"
19524,"39.39771559","3"
19525,"55.30975508","3"
19526,"63.32756693","4"
19527,"39.9296097","3"
19528,"53.18251614","3"
19529,"65.61021032","4"
19530,"60.50659304","5"
19531,"68.41793485","4"
19532,"63.32102317","3"
19533,"65.46103675","4"
19534,"49.87699177","2"
19535,"49.79149145","3"
19536,"31.84248686","2"
19537,"54.48639835","4"
19538,"22.81623269","2"
19539,"32.84338438","2"
19540,"40.56128359","3"
19541,"15.4377439","2"
19542,"14.67821339","2"
19543,"28.95641306","4"
19544,"20.4756565","2"
19545,"13.72066072","3"
19546,"27.05977104","5"
19547,"36.21233188","2"
19548,"46.55540289","3"
19549,"32.22319647","4"
19550,"65.01522332","4"
19551,"39.09712005","4"
19552,"50.33425357","3"
19553,"37.6429272","3"
19554,"70.70438086","4"
19555,"44.36373435","3"
19556,"28.13886809","4"
19557,"16.61042019","4"
19558,"15.79350791","3"
19559,"30.23062875","3"
19560,"41.37715508","3"
19561,"40.84526564","3"
19562,"33.491654","4"
19563,"32.87105649","4"
19564,"40.38837745","4"
19565,"51.84314822","5"
19566,"12.82881875","4"
19567,"11.57602329","4"
19568,"18.43723206","5"
19569,"23.09383426","5"
19570,"32.91858094","5"
19571,"17.07772097","3"
19572,"34.60784554","3"
19573,"31.18981784","3"
19574,"14.4056506","3"
19575,"24.83880971","3"
19576,"30.63138441","2"
19577,"41.44134405","2"
19578,"38.81535871","2"
19579,"32.82851633","2"
19580,"52.15793518","2"
19581,"58.63688677","3"
19582,"63.72600805","2"
19583,"71.40095678","3"
19584,"74.13566711","3"
19585,"30.82982623","3"
19586,"36.00271278","3"
19587,"47.4421973","3"
19588,"59.57001739","4"
19589,"71.88824403","4"
19590,"64.98273105","4"
19591,"52.42325251","3"
19592,"60.04904973","3"
19593,"56.83946444","3"
19594,"57.68944211","3"
19595,"50.59945308","3"
19596,"41.95389886","2"
19597,"64.78848119","2"
19598,"77.69008285","2"
19599,"28.0054415","2"
19600,"27.55413886","3"
19601,"46.20385856","2"
19602,"57.57560739","2"
19603,"43.39596666","2"
19604,"57.67854227","1"
19605,"38.31404524","3"
19606,"61.0347407","3"
19607,"69.70726619","3"
19608,"34.20210923","3"
19609,"34.51654589","1"
19610,"29.08080546","1"
19611,"68.32687487","3"
19612,"59.36332923","3"
19613,"49.63386734","2"
19614,"89.00443203","3"
19615,"71.4790189","1"
19616,"55.11932063","2"
19617,"17.12943793","2"
19618,"34.50892378","2"
19619,"74.05547595","3"
19620,"33.49655728","3"
19621,"57.10161015","3"
19622,"35.77959624","3"
19623,"42.62984458","3"
19624,"52.94835862","3"
19625,"44.00199542","3"
19626,"57.06544147","3"
